Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.000773759171088489,5.03451192038207E-05,0.0781497946504042,0,0,0,1.06210402504826,0.00275580645944217,-1.14498843158392E-07,2.81022890242587E-05,0.00278002724080201,1.82692375411534E-06,0.00115308400994792,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/base_link.STL,,Link0.step-1,Coordinate System0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,6.19950057969137E-05,-0.143400000373684,-0.00263093261982001,0,0,0,0.00982585415694064,1.08657053065993E-05,-1.98298628563459E-09,-3.24573767851845E-14,1.08677335648405E-05,3.70077159655297E-14,2.01127048816933E-05,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link1.STL,,Link1.STEP-1/GEN3 SIMPLIFIED SHOULDER_1^GEN3 SIMPLIFIED Shoulder_Kinova Gen3 Modular Robotic Arm(2)_Kinova Gen3 Modular Robotic Arm.STEP-1,Coordinate System1,Axis1,joint1,revolute,0,0,0.14045,-1.5707963267949,0,0,base_link,0,-1,0,50,4,-3.14,3.14,,,,,,,,
link2,6.61540267187233E-05,-0.022697231915146,0.101361460483846,0,0,0,0.138803764038028,0.000471884338546225,1.05116261955671E-08,2.2349382249886E-08,0.000505568976470095,-6.37820584699561E-05,0.000195211333122424,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link2.STL,,LInk2.STEP-1/GEN3 SIMPLIFIED HALF ARM 1^GEN3 SIMPLIFIED HalfArm1_Kinova Gen3 Modular Robotic Arm(2)_Kinova Gen3 Modular Robotic Arm.STEP-1,Coordinate System2,Axis2,joint2,revolute,0,-0.1434,0,1.5707963267949,0,0,link1,0,-1,0,50,4,-3.14,3.14,,,,,,,,
link3,-1.96407999992765E-05,-0.137064919062546,0.01181560375078,0,0,0,0.137991437916396,0.00106864859686713,2.29870407676785E-08,-7.94048431085757E-09,0.000195209289639823,7.8742261616416E-05,0.00110091017955911,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link3.STL,,Link3.STEP-1/GEN3 SIMPLIFIED HALF ARM 2^GEN3 SIMPLIFIED HalfArm2_Kinova Gen3 Modular Robotic Arm(2)_Kinova Gen3 Modular Robotic Arm.STEP-1,Coordinate System3,Axis3,joint3,revolute,6.19949484593971E-05,-0.010643266132078,0.195600000001,-1.5707963267949,0,0,link2,0,-1,0,50,4,-3.14,3.14,,,,,,,,
link4,3.00885896968583E-07,0.000165641110284429,0.0762203296199602,0,0,0,0.354589845647942,0.00049578101585276,4.24058038481026E-09,-4.06919872369405E-08,0.000573539837167109,-5.7769603185941E-05,0.000228245811174955,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link4.STL,,Link4.STEP-1,Coordinate System4,Axis4,joint4,revolute,0,-0.2241999999988,-0.0202000000004,1.5707963267949,0,0,link3,0,-1,0,50,4,-3.14,3.14,,,,,,,,
link5,-1.43831152051022E-07,-0.0501741646357199,0.00925472403874516,0,0,0,0.250811316740786,0.000199303006452158,6.6734948236205E-10,2.26459278758811E-09,0.000134419035968503,2.20817477127893E-05,0.000216053590167048,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link5.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link5.STL,,Link5.STEP-2,Coordinate System5,Axis5,joint5,revolute,0,0.00840000000039996,0.2203,-1.5707963267949,0,0,link4,0,-1,0,11,8,-3.14,3.14,,,,,,,,
link6,-9.21504194895117E-08,0.00342189271159801,0.0454104029296107,0,0,0,0.250812398426006,0.000212733868803611,-1.47653146955795E-09,2.81103602723772E-09,0.000226133206135183,-3.01573197771483E-05,0.00013776801560932,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link6.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link6.STL,,Link6.STEP-3,Coordinate System6,Axis6,joint6,revolute,0,-0.0930999999997995,-0.0120500000004044,1.57079632679501,0,0,link5,0,-1,0,11,8,-3.14,3.14,,,,,,,,
link7,-8.74082201596446E-05,0.176799510917041,0.00264656474175698,0,0,0,0.53835033861048,0.000311079016957185,-4.20628526883583E-07,1.13350457021784E-07,0.000275828938520973,-2.88827594988306E-07,0.000365543350499554,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link7.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link7.STL,,Link7.STEP-2;Robotiq_2F-140.STEP-1,Coordinate System7,Axis7,joint7,revolute,0,0.0126500000004798,0.379360420095189,-1.57079632679513,0,0,link6,0,-1,0,11,8,-3.14,3.14,,,,,,,,
link_tool,0.075962,0,1.9082E-17,0,0,0,1.4734E-05,4.0012E-11,5.6064E-28,3.1937E-27,2.3666E-11,3.4567E-26,2.3666E-11,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link_tool.STL,1,1,1,1,0,0,0,0,0,0,package://KinovaGen3_7dof_description/meshes/link_tool.STL,,LinkVirtual-1,Coordinate System8,AxisVirtual,joint_tool,revolute,-0.00028751,0.010513,0.0002,0,0,0,link7,1,0,0,10,10,-3,3,,,,,,,,
